Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	1/19	0.0908825145361798	0.2259945194799672	0	0	11.15712682379349	26.75688382123247	EGFR
Reactome_2016	Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	1/19	0.0908825145361798	0.2259945194799672	0	0	11.15712682379349	26.75688382123247	EGFR
Reactome_2016	IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467	1/20	0.0954324164624814	0.2326554989575528	0	0	10.569377990430622	24.83103038927071	LIFR
Reactome_2016	Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	1/20	0.0954324164624814	0.2326554989575528	0	0	10.569377990430622	24.83103038927071	CHST3
Reactome_2016	Signaling by Hippo Homo sapiens R-HSA-2028269	1/20	0.0954324164624814	0.2326554989575528	0	0	10.569377990430622	24.83103038927071	AMOTL1
Reactome_2016	DNA Replication Homo sapiens R-HSA-69306	2/105	0.0971124998083676	0.2352140417436437	0	0	3.9225282345948087	9.146885461046203	PCNA;RFC2
Reactome_2016	Signal transduction by L1 Homo sapiens R-HSA-445144	1/21	0.0999597740324998	0.2381352381703315	0	0	10.04040404040404	23.1229243332888	EGFR
Reactome_2016	HS-GAG degradation Homo sapiens R-HSA-2024096	1/21	0.0999597740324998	0.2381352381703315	0	0	10.04040404040404	23.1229243332888	HPSE2
Reactome_2016	Mitotic Prophase Homo sapiens R-HSA-68875	2/107	0.1002338670046704	0.2381352381703315	0	0	3.847424684159378	8.850035372430577	CCNB1;PLK1
Reactome_2016	Nucleotide Excision Repair Homo sapiens R-HSA-5696398	2/108	0.1018050719773058	0.2403372901742726	0	0	3.81093569503273	8.70682707358352	PCNA;RFC2
Reactome_2016	Integration of energy metabolism Homo sapiens R-HSA-163685	2/110	0.1049679891078203	0.2462456599824969	0	0	3.739984882842026	8.430299329552396	ADIPOR1;VAMP2
Reactome_2016	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567	2/112	0.1081575453020714	0.2477886712978064	0	0	3.6716141001855287	8.166280575904093	PCNA;RFC2
Reactome_2016	G1/S Transition Homo sapiens R-HSA-69206	2/112	0.1081575453020714	0.2477886712978064	0	0	3.6716141001855287	8.166280575904093	CCNB1;PCNA
Reactome_2016	Laminin interactions Homo sapiens R-HSA-3000157	1/23	0.1089472978360328	0.2477886712978064	0	0	9.1267217630854	20.232947516534363	LAMA3
Reactome_2016	APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	1/23	0.1089472978360328	0.2477886712978064	0	0	9.1267217630854	20.232947516534363	CCNB1
Reactome_2016	RNA Polymerase III Transcription Termination Homo sapiens R-HSA-73980	1/23	0.1089472978360328	0.2477886712978064	0	0	9.1267217630854	20.232947516534363	NFIB
Reactome_2016	RHO GTPases Activate Formins Homo sapiens R-HSA-5663220	2/114	0.1113729080000625	0.2517702708122626	0	0	3.6056851311953353	7.914014366919983	PLK1;CDCA8
Reactome_2016	Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500	1/24	0.113407683581024	0.2517920593792974	0	0	8.729468599033817	19.002011610155247	VAMP2
Reactome_2016	Insulin processing Homo sapiens R-HSA-264876	1/24	0.113407683581024	0.2517920593792974	0	0	8.729468599033817	19.002011610155247	VAMP2
Reactome_2016	Endogenous sterols Homo sapiens R-HSA-211976	1/24	0.113407683581024	0.2517920593792974	0	0	8.729468599033817	19.002011610155247	CYP39A1
Reactome_2016	Homology Directed Repair Homo sapiens R-HSA-5693538	2/118	0.1178777907834289	0.2601681417882781	0	0	3.480647431386348	7.441996159064892	PCNA;RFC2
Reactome_2016	WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	1/26	0.1222622476286691	0.2679016919069168	0	0	8.030303030303031	16.876380218002918	WLS
Reactome_2016	Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	2/121	0.1228182019197929	0.2679016919069168	0	0	3.392385525638827	7.1140022366712525	HPSE2;CHST3
Reactome_2016	Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	1/27	0.1266566423028266	0.2715110780399674	0	0	7.721056721056721	15.953830010816358	MET
Reactome_2016	Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.1266566423028266	0.2715110780399674	0	0	7.721056721056721	15.953830010816358	LIFR
Reactome_2016	Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	1/27	0.1266566423028266	0.2715110780399674	0	0	7.721056721056721	15.953830010816358	CYP39A1
Reactome_2016	S Phase Homo sapiens R-HSA-69242	2/124	0.1278086254209237	0.2724149558971688	0	0	3.308464369354299	6.806243198091332	PCNA;RFC2
Reactome_2016	Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095	1/29	0.13538019382269	0.2843263647889477	0	0	7.1688311688311686	14.335283778329618	SCN3A
Reactome_2016	Activation of BH3-only proteins Homo sapiens R-HSA-114452	1/29	0.13538019382269	0.2843263647889477	0	0	7.1688311688311686	14.335283778329618	TP63
Reactome_2016	RHO GTPase Effectors Homo sapiens R-HSA-195258	3/255	0.1356838952612136	0.2843263647889477	0	0	2.411389297987236	4.816575051461024	PRC1;PLK1;CDCA8
Reactome_2016	Cell-Cell communication Homo sapiens R-HSA-1500931	2/131	0.1396332156913081	0.2909675388427817	0	0	3.127827875336181	6.157867909881721	LAMA3;LIMS2
Reactome_2016	Signaling by Hedgehog Homo sapiens R-HSA-5358351	2/136	0.1482203237770773	0.3056209954772031	0	0	3.010356381358513	5.746937220227204	PTCH1;PTCH2
Reactome_2016	Signaling by NOTCH2 Homo sapiens R-HSA-1980145	1/32	0.1483040219339779	0.3056209954772031	0	0	6.474095796676441	12.355752978101908	MAML2
Reactome_2016	M Phase Homo sapiens R-HSA-68886	3/268	0.1507423054748624	0.3089389007808994	0	0	2.2915775141023147	4.336085129769123	CCNB1;PLK1;CDCA8
Reactome_2016	Sphingolipid de novo biosynthesis Homo sapiens R-HSA-1660661	1/33	0.152569319997184	0.3109746249122931	0	0	6.271464646464646	11.79120788980768	PRKD1
Reactome_2016	EGFR interacts with phospholipase C-gamma Homo sapiens R-HSA-212718	1/34	0.1568134700259566	0.3144700232240958	0	0	6.081114172023263	11.266469699963473	EGFR
Reactome_2016	Striated Muscle Contraction Homo sapiens R-HSA-390522	1/34	0.1568134700259566	0.3144700232240958	0	0	6.081114172023263	11.266469699963473	DMD
Reactome_2016	Nuclear Pore Complex (NPC) Disassembly Homo sapiens R-HSA-3301854	1/34	0.1568134700259566	0.3144700232240958	0	0	6.081114172023263	11.266469699963473	CCNB1
Reactome_2016	Fanconi Anemia Pathway Homo sapiens R-HSA-6783310	1/35	0.1610365757741949	0.3178129246760567	0	0	5.901960784313726	10.777710825180796	UBE2T
Reactome_2016	Lysosome Vesicle Biogenesis Homo sapiens R-HSA-432720	1/35	0.1610365757741949	0.3178129246760567	0	0	5.901960784313726	10.777710825180796	VAMP2
Reactome_2016	Bile acid and bile salt metabolism Homo sapiens R-HSA-194068	1/35	0.1610365757741949	0.3178129246760567	0	0	5.901960784313726	10.777710825180796	CYP39A1
Reactome_2016	HDR through Single Strand Annealing (SSA) Homo sapiens R-HSA-5685938	1/37	0.1694200671801256	0.3291337763447232	0	0	5.57351290684624	9.895070145641316	RFC2
Reactome_2016	Activation of ATR in response to replication stress Homo sapiens R-HSA-176187	1/37	0.1694200671801256	0.3291337763447232	0	0	5.57351290684624	9.895070145641316	RFC2
Reactome_2016	Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	1/37	0.1694200671801256	0.3291337763447232	0	0	5.57351290684624	9.895070145641316	SATB1
Reactome_2016	G2/M Checkpoints Homo sapiens R-HSA-69481	2/150	0.1727913280938574	0.3339438620674033	0	0	2.7236624379481524	4.7818540898178	CCNB1;RFC2
Reactome_2016	Presynaptic phase of homologous DNA pairing and strand exchange Homo sapiens R-HSA-5693616	1/39	0.1777206145684703	0.3364963920509616	0	0	5.279638490164806	9.12080010262218	RFC2
Reactome_2016	GABA B receptor activation Homo sapiens R-HSA-977444	1/39	0.1777206145684703	0.3364963920509616	0	0	5.279638490164806	9.12080010262218	GNAL
Reactome_2016	Activation of GABAB receptors Homo sapiens R-HSA-991365	1/39	0.1777206145684703	0.3364963920509616	0	0	5.279638490164806	9.12080010262218	GNAL
Reactome_2016	NS1 Mediated Effects on Host Pathways Homo sapiens R-HSA-168276	1/39	0.1777206145684703	0.3364963920509616	0	0	5.279638490164806	9.12080010262218	KPNA2
Reactome_2016	Pre-NOTCH Transcription and Translation Homo sapiens R-HSA-1912408	1/41	0.1859390303366049	0.3450510363957892	0	0	5.015151515151516	8.43717221072756	MAML2
Reactome_2016	Host Interactions with Influenza Factors Homo sapiens R-HSA-168253	1/41	0.1859390303366049	0.3450510363957892	0	0	5.015151515151516	8.43717221072756	KPNA2
Reactome_2016	RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	1/41	0.1859390303366049	0.3450510363957892	0	0	5.015151515151516	8.43717221072756	NFIB
Reactome_2016	RNA Polymerase III Transcription Homo sapiens R-HSA-74158	1/41	0.1859390303366049	0.3450510363957892	0	0	5.015151515151516	8.43717221072756	NFIB
Reactome_2016	Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579	1/42	0.1900176905858975	0.3474343068065674	0	0	4.892584380389258	8.124812043283224	RFC2
Reactome_2016	EPHB-mediated forward signaling Homo sapiens R-HSA-3928662	1/42	0.1900176905858975	0.3474343068065674	0	0	4.892584380389258	8.124812043283224	EFNB3
Reactome_2016	Intrinsic Pathway for Apoptosis Homo sapiens R-HSA-109606	1/42	0.1900176905858975	0.3474343068065674	0	0	4.892584380389258	8.124812043283224	TP63
Reactome_2016	Neuronal System Homo sapiens R-HSA-112316	3/301	0.1911314629698529	0.347766027745147	0	0	2.034387324430914	3.3664915310565995	GNAL;APBA1;VAMP2
Reactome_2016	TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	1/43	0.1940761190078197	0.3501952986459871	0	0	4.775853775853776	7.830035336967146	TP63
Reactome_2016	Separation of Sister Chromatids Homo sapiens R-HSA-2467813	2/162	0.1943443078276657	0.3501952986459871	0	0	2.517857142857143	4.124561988604351	PLK1;CDCA8
Reactome_2016	Apoptosis Homo sapiens R-HSA-109581	2/163	0.1961566278092089	0.3506766912796838	0	0	2.502091519837749	4.075511298482724	SATB1;TP63
Reactome_2016	Phase 0 - rapid depolarisation Homo sapiens R-HSA-5576892	1/44	0.1981144149654997	0.3506766912796838	0	0	4.664552501761804	7.551493311263548	SCN3A
Reactome_2016	Inositol phosphate metabolism Homo sapiens R-HSA-1483249	1/44	0.1981144149654997	0.3506766912796838	0	0	4.664552501761804	7.551493311263548	INPP1
Reactome_2016	Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	5/620	0.1989104170113892	0.3506766912796838	0	0	1.6504065040650406	2.6652426539924496	TRIM2;LIFR;KPNA2;MID1;EGFR
Reactome_2016	Programmed Cell Death Homo sapiens R-HSA-5357801	2/166	0.2016063949356786	0.3506766912796838	0	0	2.4559482329517173	3.933048881238281	SATB1;TP63
Reactome_2016	G-protein mediated events Homo sapiens R-HSA-112040	1/45	0.2021326772791743	0.3506766912796838	0	0	4.558310376492194	7.287967841732019	GNAL
Reactome_2016	Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	0.2021326772791743	0.3506766912796838	0	0	4.558310376492194	7.287967841732019	EGFR
Reactome_2016	RMTs methylate histone arginines Homo sapiens R-HSA-3214858	1/45	0.2021326772791743	0.3506766912796838	0	0	4.558310376492194	7.287967841732019	SMARCA2
Reactome_2016	NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	1/47	0.2101094941683413	0.362827969096256	0	0	4.359683794466403	6.801658146757973	MAML2
Reactome_2016	EPH-ephrin mediated repulsion of cells Homo sapiens R-HSA-3928665	1/48	0.2140682440880332	0.3668214060638531	0	0	4.266709649688373	6.576964036635908	EFNB3
Reactome_2016	Mitotic Anaphase Homo sapiens R-HSA-68882	2/173	0.2143889182893297	0.3668214060638531	0	0	2.3545769184866927	3.625962602367801	PLK1;CDCA8
Reactome_2016	Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	2/174	0.2162216576285956	0.36826793742222	0	0	2.340768865685809	3.5847732993930266	PLK1;CDCA8
Reactome_2016	Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	1/50	0.2219269115603851	0.3762669909637439	0	0	4.092145949288806	6.1603458876211565	CHST3
Reactome_2016	Apoptotic execution  phase Homo sapiens R-HSA-75153	1/51	0.2258270216564654	0.3811469641532199	0	0	4.01010101010101	5.966974015935645	SATB1
Reactome_2016	Cell Cycle Checkpoints Homo sapiens R-HSA-69620	2/182	0.2309319721381435	0.3880073225564304	0	0	2.235827664399093	3.276900805609977	CCNB1;RFC2
Reactome_2016	Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	1/54	0.2374116024468537	0.3953327130030199	0	0	3.7825424051839143	5.43914439332398	HPSE2
Reactome_2016	Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722	1/54	0.2374116024468537	0.3953327130030199	0	0	3.7825424051839143	5.43914439332398	VAMP2
Reactome_2016	GABA receptor activation Homo sapiens R-HSA-977443	1/55	0.2412348616553018	0.3999137928774559	0	0	3.7123082678638233	5.278844037828421	GNAL
Reactome_2016	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Signaling by NOTCH1 PEST Domain Mutants in Cancer Homo sapiens R-HSA-2644602	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Constitutive Signaling by NOTCH1 PEST Domain Mutants Homo sapiens R-HSA-2644606	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer Homo sapiens R-HSA-2894858	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Pre-NOTCH Expression and Processing Homo sapiens R-HSA-1912422	1/57	0.2488245414130006	0.4017816188183949	0	0	3.5793650793650795	4.978922896997587	MAML2
Reactome_2016	Infectious disease Homo sapiens R-HSA-5663205	3/348	0.2525668041418965	0.4060664566591698	0	0	1.7530255490811295	2.4123025112505867	SV2A;KPNA2;VAMP2
Reactome_2016	DNA Double Strand Break Response Homo sapiens R-HSA-5693606	1/59	0.256339055642632	0.4080737911849503	0	0	3.4555903866248694	4.703937185372145	KPNA2
Reactome_2016	Muscle contraction Homo sapiens R-HSA-397014	2/196	0.2568156107552619	0.4080737911849503	0	0	2.0730065221965077	2.818038680312099	DMD;SCN3A
Reactome_2016	Axon guidance Homo sapiens R-HSA-422475	4/515	0.2570974287626363	0.4080737911849503	0	0	1.580968688845401	2.147430031999194	EFNB3;SCN3A;MET;EGFR
Reactome_2016	Translocation of GLUT4 to the plasma membrane Homo sapiens R-HSA-1445148	1/60	0.2600683562676618	0.4110402410501604	0	0	3.396849854476973	4.574913980988086	VAMP2
Reactome_2016	Post-translational protein modification Homo sapiens R-HSA-597592	4/521	0.2636957043100067	0.4134017634795625	0	0	1.562137330754352	2.08226575756121	PCNA;CDCA8;GCNT4;AURKA
Reactome_2016	Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	1/61	0.2637791413086752	0.4134017634795625	0	0	3.34006734006734	4.451117734093463	EGFR
Reactome_2016	Cytochrome P450 - arranged by substrate type Homo sapiens R-HSA-211897	1/62	0.2674715018007107	0.4174346032287243	0	0	3.285146547441629	4.332261561529935	CYP39A1
Reactome_2016	Collagen biosynthesis and modifying enzymes Homo sapiens R-HSA-1650814	1/63	0.2711455282609312	0.4214053418388639	0	0	3.231997393287716	4.218078497375417	COL11A1
Reactome_2016	Signaling by Rho GTPases Homo sapiens R-HSA-194315	3/367	0.2782214569172178	0.4306083129880591	0	0	1.6599071032060724	2.123582025779506	PRC1;PLK1;CDCA8
Reactome_2016	O-linked glycosylation of mucins Homo sapiens R-HSA-913709	1/66	0.2820585025763683	0.4347430638883694	0	0	3.0823620823620823	3.9011631304837175	GCNT4
Reactome_2016	Semaphorin interactions Homo sapiens R-HSA-373755	1/67	0.2856600898087258	0.4366853012239949	0	0	3.0355065809611266	3.8033460819667058	MET
Reactome_2016	Signaling by PTK6 Homo sapiens R-HSA-8848021	1/67	0.2856600898087258	0.4366853012239949	0	0	3.0355065809611266	3.8033460819667058	EGFR
Reactome_2016	Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	1/69	0.2928096888806698	0.443975666473536	0	0	2.9459298871063577	3.6182865561027495	PLK1
Reactome_2016	Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	1/69	0.2928096888806698	0.443975666473536	0	0	2.9459298871063577	3.6182865561027495	PLK1
Reactome_2016	trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	1/70	0.2963578762035246	0.4445776852429709	0	0	2.9030888596105986	3.530700422312052	VAMP2
Reactome_2016	Clathrin derived vesicle budding Homo sapiens R-HSA-421837	1/70	0.2963578762035246	0.4445776852429709	0	0	2.9030888596105986	3.530700422312052	VAMP2
Reactome_2016	Disease Homo sapiens R-HSA-1643685	5/725	0.2967824225884712	0.4445776852429709	0	0	1.402046783625731	1.7031447322130304	MAML2;SV2A;KPNA2;EGFR;VAMP2
Reactome_2016	Signaling by NOTCH1 Homo sapiens R-HSA-1980143	1/72	0.3034014618596549	0.4490823225144892	0	0	2.821027173139849	3.3646345783285243	MAML2
Reactome_2016	ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	1/72	0.3034014618596549	0.4490823225144892	0	0	2.821027173139849	3.3646345783285243	KPNA2
Reactome_2016	Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	1/72	0.3034014618596549	0.4490823225144892	0	0	2.821027173139849	3.3646345783285243	KPNA2
Reactome_2016	Sphingolipid metabolism Homo sapiens R-HSA-428157	1/74	0.3103752378928968	0.4557872587954745	0	0	2.74346201743462	3.209777224050686	PRKD1
Reactome_2016	APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	1/74	0.3103752378928968	0.4557872587954745	0	0	2.74346201743462	3.209777224050686	CCNB1
Reactome_2016	Regulation of insulin secretion Homo sapiens R-HSA-422356	1/80	0.3308845249727721	0.4832280533126878	0	0	2.534330648254699	2.8029337896230078	VAMP2
Reactome_2016	Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	1/81	0.3342435328543524	0.4832280533126878	0	0	2.5025252525252526	2.742480915944007	RFC2
Reactome_2016	Peptide hormone metabolism Homo sapiens R-HSA-2980736	1/81	0.3342435328543524	0.4832280533126878	0	0	2.5025252525252526	2.742480915944007	VAMP2
Reactome_2016	Opioid Signalling Homo sapiens R-HSA-111885	1/81	0.3342435328543524	0.4832280533126878	0	0	2.5025252525252526	2.742480915944007	GNAL
Reactome_2016	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	1/83	0.3409115467213686	0.4881913584201676	0	0	2.4412416851441243	2.627098856469418	EGFR
Reactome_2016	TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897	1/84	0.3442207165268205	0.4881913584201676	0	0	2.4117074358038213	2.572018957842433	TP63
Reactome_2016	Mitochondrial translation initiation Homo sapiens R-HSA-5368286	1/84	0.3442207165268205	0.4881913584201676	0	0	2.4117074358038213	2.572018957842433	DAP3
Reactome_2016	Mitochondrial translation termination Homo sapiens R-HSA-5419276	1/84	0.3442207165268205	0.4881913584201676	0	0	2.4117074358038213	2.572018957842433	DAP3
Reactome_2016	Mitochondrial translation elongation Homo sapiens R-HSA-5389840	1/84	0.3442207165268205	0.4881913584201676	0	0	2.4117074358038213	2.572018957842433	DAP3
Reactome_2016	PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	1/86	0.3507897886854045	0.4956234514380904	0	0	2.354723707664884	2.46673350535558	EGFR
Reactome_2016	Metabolism Homo sapiens R-HSA-1430728	11/1908	0.3563995158280887	0.5016491298259513	0	0	1.1729519702901685	1.2101379984480871	CYP39A1;BDH2;HPSE2;INPP1;FLAD1;PRKD1;AK5;ADIPOR1;VAMP2;CHST3;NME1
Reactome_2016	Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	1/90	0.3637331156781473	0.5081365248986852	0	0	2.2484394506866416	2.273925239694265	EGFR
Reactome_2016	Mitochondrial translation Homo sapiens R-HSA-5368287	1/90	0.3637331156781473	0.5081365248986852	0	0	2.2484394506866416	2.273925239694265	DAP3
Reactome_2016	Phase 1 - Functionalization of compounds Homo sapiens R-HSA-211945	1/92	0.3701086437867988	0.5151138960167013	0	0	2.1988011988011986	2.185517547233266	CYP39A1
Reactome_2016	EPH-Ephrin signaling Homo sapiens R-HSA-2682334	1/95	0.3795535332169826	0.5262954196651841	0	0	2.1283043197936813	2.061815304518316	EFNB3
Reactome_2016	Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	1/97	0.3857720948428521	0.5329370050977179	0	0	2.083754208754209	1.9847936202473104	PLK1
Reactome_2016	GPCR ligand binding Homo sapiens R-HSA-500792	3/447	0.3875018100737392	0.5332503943245306	0	0	1.3552521593758706	1.2848261543545232	PTCH1;PTCH2;AGTR1
Reactome_2016	Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	1/98	0.3888581963975129	0.5332503943245306	0	0	2.062168072477351	1.947801335478516	FLAD1
Reactome_2016	Hedgehog 'off' state Homo sapiens R-HSA-5610787	1/99	0.3919289465238684	0.5354926631992781	0	0	2.0410224695938983	1.9117741389719491	PTCH1
Reactome_2016	MHC class II antigen presentation Homo sapiens R-HSA-2132295	1/103	0.4040599390731852	0.5500523988113069	0	0	1.9605862547039017	1.776667673398047	OSBPL1A
Reactome_2016	Metabolism of carbohydrates Homo sapiens R-HSA-71387	2/282	0.4129589080295903	0.5581494442134134	0	0	1.4300291545189503	1.2647280622587411	HPSE2;CHST3
Reactome_2016	Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	1/106	0.4130006611337857	0.5581494442134134	0	0	1.9042809042809044	1.6839671916127796	LAMA3
Reactome_2016	Diseases of signal transduction Homo sapiens R-HSA-5663202	2/288	0.4233498749150172	0.5698519073920647	0	0	1.3996003996003996	1.2030353610553424	MAML2;EGFR
Reactome_2016	O-linked glycosylation Homo sapiens R-HSA-5173105	1/110	0.4247153626139249	0.5698519073920647	0	0	1.834028356964137	1.570544634474372	GCNT4
Reactome_2016	Gene Expression Homo sapiens R-HSA-74160	9/1631	0.4299590613317917	0.574819820346804	0	0	1.114497093535318	0.9407083024643056	CCNB1;PCNA;THRB;MAML2;RFC2;NFIB;TP63;AURKA;NR3C2
Reactome_2016	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046	1/116	0.441854774426629	0.5886136816469023	0	0	1.737812911725955	1.419400430166389	NFIB
Reactome_2016	Signaling by NOTCH Homo sapiens R-HSA-157118	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	MAML2
Reactome_2016	PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	1/122	0.4584885070164566	0.5958753070283566	0	0	1.6511394941147006	1.2875916896026691	EGFR
Reactome_2016	GAB1 signalosome Homo sapiens R-HSA-180292	1/125	0.4666203770761902	0.6022470610706537	0	0	1.6109481915933528	1.2279279396515803	EGFR
Reactome_2016	PI3K/AKT activation Homo sapiens R-HSA-198203	1/125	0.4666203770761902	0.6022470610706537	0	0	1.6109481915933528	1.2279279396515803	EGFR
Reactome_2016	Organelle biogenesis and maintenance Homo sapiens R-HSA-1852241	2/326	0.4868532792579558	0.6261940453904052	0	0	1.2330561854371378	0.8875445646595638	PLK1;DAP3
Reactome_2016	Cardiac conduction Homo sapiens R-HSA-5576891	1/135	0.4928632963661163	0.631745737266534	0	0	1.4899743705713857	1.0541917813157848	SCN3A
Reactome_2016	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	1/142	0.5104686592356167	0.652071266763305	0	0	1.4155025431621175	0.9518207634132154	GNAL
Reactome_2016	Influenza Infection Homo sapiens R-HSA-168254	1/147	0.5226721271590139	0.6653812403764922	0	0	1.366680503666805	0.8867035673377484	KPNA2
Reactome_2016	Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	1/148	0.5250764322021929	0.6661683986782924	0	0	1.357314643028929	0.874397623216168	FLAD1
Reactome_2016	Signaling by EGFR Homo sapiens R-HSA-177929	2/355	0.5323470969533096	0.6731032785206255	0	0	1.1300803607562004	0.7124699720961953	SPRY1;EGFR
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	4/786	0.5568981808677671	0.7001653196525692	0	0	1.0186487638533674	0.5962893350625238	EFNB3;SCN3A;MET;EGFR
Reactome_2016	Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	1/162	0.557504289374834	0.7001653196525692	0	0	1.238408934061108	0.7235838652550021	EGFR
Reactome_2016	Signal Transduction Homo sapiens R-HSA-162582	12/2465	0.5851631241693648	0.7314525536105196	0	0	0.9698884482822516	0.5197289104902041	GNAL;MAML2;PRC1;PTCH1;PLK1;PTCH2;AGTR1;CDCA8;SPRY1;AMOTL1;EGFR;WLS
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	2/392	0.5863386421703629	0.7314525536105196	0	0	1.020931449502878	0.5450321855814877	LIFR;EGFR
Reactome_2016	Assembly of the primary cilium Homo sapiens R-HSA-5617833	1/187	0.6100513714486274	0.7584972051677935	0	0	1.070598457695232	0.529102722602362	PLK1
Reactome_2016	G alpha (q) signalling events Homo sapiens R-HSA-416476	1/191	0.6178651126386095	0.7653438694777066	0	0	1.0478468899521531	0.5045226747431584	AGTR1
Reactome_2016	Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372	1/192	0.6197942035221659	0.7653438694777066	0	0	1.042307895711037	0.4986065202419767	EGFR
Reactome_2016	Peptide ligand-binding receptors Homo sapiens R-HSA-375276	1/193	0.6217136526856437	0.7653438694777066	0	0	1.0368265993265993	0.4927784439166676	AGTR1
