Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Radiation Injuries, Experimental	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	PCNA
DisGeNET	Trichoepithelioma	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	PTCH1
DisGeNET	Trismus	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	LIFR
DisGeNET	Mandibuloacral dysostosis	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	PTCH1
DisGeNET	Medulloepithelioma	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	PTCH1
DisGeNET	Myotonia	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	LIFR
DisGeNET	Papillary Thyroid Microcarcinoma	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	PTCH1
DisGeNET	Paronychia Inflammation	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	LAMA3
DisGeNET	Proximal muscle weakness in lower limbs	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	DMD
DisGeNET	Raised TSH level	1/12	0.029598761568907	0.1287751754969975	0	0	36.99257884972171	130.2147194065139	THRB
DisGeNET	Malignant Head and Neck Neoplasm	4/470	0.0296482380795412	0.1287751754969975	0	0	3.635752938981154	12.791860730436769	CCNB1;SMARCA2;RUNX3;MET
DisGeNET	Class III malocclusion	2/108	0.029910476921657	0.1295869529099499	0	0	7.800314465408805	27.37556602865933	PTCH1;PTCH2
DisGeNET	Flexion contracture of proximal interphalangeal joint	2/109	0.0304216645881743	0.1314679875605546	0	0	7.72702492211838	26.98740935600948	LAMA3;LIFR
DisGeNET	Bladder Neoplasm	7/1217	0.0307269385512892	0.1314679875605546	0	0	2.521237747453392	8.780501738909852	CCNB1;PCNA;PTCH1;RUNX3;MET;WLS;NR3C2
DisGeNET	Luminal A Breast Carcinoma	2/110	0.0309363405009925	0.1314679875605546	0	0	7.655092592592593	26.607752397672005	CCNB1;PCNA
DisGeNET	Umbilical hernia	2/111	0.0314544847807964	0.1314679875605546	0	0	7.584480122324159	26.23633758944092	THRB;PTCH1
DisGeNET	Congenital cataract	2/111	0.0314544847807964	0.1314679875605546	0	0	7.584480122324159	26.23633758944092	DMD;FAM126A
DisGeNET	Skin Erosion	2/112	0.031976077624072	0.1314679875605546	0	0	7.515151515151516	25.872917364872013	LAMA3;DMD
DisGeNET	Colon Carcinoma	10/2091	0.0320089662583044	0.1314679875605546	0	0	2.146684286400769	7.38832750115808	CCNB1;PCNA;LIFR;SPRY1;RUNX3;FAM126A;MET;LIMS2;WLS;NR3C2
DisGeNET	Salaam Seizures	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	SMARCA2
DisGeNET	Jaundice, Chronic Idiopathic	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	WLS
DisGeNET	Pseudohypoaldosteronism, Type I, Autosomal Dominant	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	NR3C2
DisGeNET	Abnormally small eyeball on both sides	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	PTCH1
DisGeNET	Laryngeal dystonia	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	GNAL
DisGeNET	Liver and Intrahepatic Bile Duct Epithelial Neoplasm	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	MET
DisGeNET	Liver and Intrahepatic Bile Duct Neoplasm	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	MET
DisGeNET	Bethlem myopathy	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	DMD
DisGeNET	Bilateral nanophthalmos	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	PTCH1
DisGeNET	Metabolic myopathy	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	DMD
DisGeNET	Mineralocorticoid insufficiency	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	NR3C2
DisGeNET	Canine Osteosarcoma	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	MET
DisGeNET	Myoglobinuria	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	DMD
DisGeNET	Neoplastic Processes	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	ETV5
DisGeNET	Nicolaides Baraitser syndrome	1/13	0.032026213248763	0.1314679875605546	0	0	33.90816326530612	116.6847899929619	SMARCA2
DisGeNET	cervical cancer	6/965	0.0323854081478247	0.1324689355863502	0	0	2.7003981420039813	9.262493419194657	CCNB1;PCNA;PTCH1;AMOTL1;RUNX3;MET
DisGeNET	Adenocarcinoma, Clear Cell	2/113	0.032501099312465	0.1324689355863502	0	0	7.447072072072072	25.517253680402074	MAML2;MET
DisGeNET	Paresis	2/113	0.032501099312465	0.1324689355863502	0	0	7.447072072072072	25.517253680402074	DMD;MET
DisGeNET	Neuroectodermal Tumor, Primitive	2/114	0.0330295301793541	0.1340510304704595	0	0	7.380208333333333	25.169117576656426	PCNA;PTCH1
DisGeNET	Neoplasms	7/1236	0.0330451377438807	0.1340510304704595	0	0	2.4797434102219613	8.455629546836683	PCNA;NFIB;PTCH1;PTCH2;SMARCA2;RUNX3;MET
DisGeNET	Experimental Organism Basal Cell Carcinoma	3/282	0.0334241265314081	0.1343538965355519	0	0	4.500343170899108	15.294314056890816	PTCH1;PTCH2;RUNX3
DisGeNET	Thyroid carcinoma	5/721	0.0334875844684387	0.1343538965355519	0	0	2.984792054624457	10.13808655414434	PCNA;THRB;PTCH1;PTCH2;MET
DisGeNET	Acute Myeloid Leukemia, M1	2/116	0.0340965412337713	0.1343538965355519	0	0	7.25	24.49455514200503	RUNX3;MET
DisGeNET	Acute leukemia	4/492	0.0342377643146826	0.1343538965355519	0	0	3.467925873129009	11.70225931693569	PCNA;RUNX3;ZFP36L2;WLS
DisGeNET	Falls	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	DMD
DisGeNET	Histiocytoma, Angiomatoid Fibrous	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	MET
DisGeNET	Skin callus	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	PCNA
DisGeNET	Growth Hormone-Producing Pituitary Gland Neoplasm	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	VAMP2
DisGeNET	Abnormality of the thyroid gland	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	THRB
DisGeNET	Achromatopsia 1	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	LIFR
DisGeNET	Acute myocarditis	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	DMD
DisGeNET	Junctional Epidermolysis Bullosa	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	LAMA3
DisGeNET	Leiomyomatosis	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	MET
DisGeNET	Micronodular cirrhosis	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	MET
DisGeNET	Cancer Relapse	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	MET
DisGeNET	Copper-Overload Cirrhosis	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	MET
DisGeNET	Dysferlinopathy	1/14	0.0344477141698711	0.1343538965355519	0	0	31.298273155416013	105.4223689491126	DMD
DisGeNET	Carcinoma, Small Cell	2/117	0.0346350824710412	0.1347790539597081	0	0	7.186594202898551	24.16771260138028	THRB;SMARCA2
DisGeNET	Noninfiltrating Intraductal Carcinoma	3/287	0.0349383450324741	0.1356522651373713	0	0	4.419988013185496	14.82539270309656	PTCH1;RUNX3;MET
DisGeNET	Carcinogenesis	16/4065	0.035103535752211	0.1359648598114904	0	0	1.8480670608574377	6.190014537197899	PCNA;THRB;MAML2;PTCH1;PTCH2;LIFR;SMARCA2;RUNX3;FAM126A;ETV5;NR3C2;CCNB1;NFIB;SPRY1;MET;WLS
DisGeNET	Red Blood Cell Count measurement	2/118	0.0351769550093681	0.1359648598114904	0	0	7.124281609195402	23.8475644827565	KLHL29;THRB
DisGeNET	Von Hippel-Lindau Syndrome	2/119	0.0357221395623332	0.1377625113166215	0	0	7.063034188034188	23.53392133172277	THRB;MET
DisGeNET	Acute Myeloid Leukemia (AML-M2)	2/121	0.0368223679095263	0.1384385134956394	0	0	6.943627450980392	22.92542614889691	RUNX3;MET
DisGeNET	Robinow Syndrome	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	PTCH1
DisGeNET	Scarring alopecia of scalp	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	LAMA3
DisGeNET	FANCONI ANEMIA, COMPLEMENTATION GROUP D2	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	PCNA
DisGeNET	Adult Synovial Sarcoma	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	MET
DisGeNET	Maternal hypertension	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	NR3C2
DisGeNET	Conjunctival telangiectasis	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	PCNA
DisGeNET	Curly eyelashes	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	SMARCA2
DisGeNET	Diffuse Intrinsic Pontine Glioma	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	PTCH1
DisGeNET	Progressive pseudorheumatoid dysplasia	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	ETV5
DisGeNET	Duchenne and Becker Muscular Dystrophy	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	DMD
DisGeNET	Ductal Carcinoma In Situ with Microinvasion	1/15	0.0368632785936063	0.1384385134956394	0	0	29.06122448979592	95.91771596133704	NR3C2
DisGeNET	Astrocytoma	5/741	0.0370190229298561	0.1387051820601236	0	0	2.9006642512077296	9.561527345913742	PCNA;BDH2;SMARCA2;MET;WLS
DisGeNET	Malignant neoplasm of thyroid	4/505	0.0371353608765627	0.1387051820601236	0	0	3.375683415777141	11.116752149837485	THRB;PTCH1;PTCH2;MET
DisGeNET	melanoma	11/2454	0.03725312898092	0.1387051820601236	0	0	2.02123282639042	6.649895085822133	CCNB1;PCNA;MAML2;PTCH1;LIFR;DMD;SMARCA2;RUNX3;MET;ETV5;WLS
DisGeNET	Adenoma	6/1000	0.0375769039650733	0.1387051820601236	0	0	2.600512163892445	8.533231348290107	PCNA;NFIB;PTCH1;LAMA3;RUNX3;MET
DisGeNET	Pituitary Neoplasms	3/296	0.0377527483630683	0.1387051820601236	0	0	4.282259821363735	14.031667916809717	PCNA;THRB;LRIG3
DisGeNET	Charcot-Marie-Tooth Disease	3/298	0.0383936128190687	0.1387051820601236	0	0	4.252794807068157	13.863533397167735	TRIM2;DMD;LRIG3
DisGeNET	Adenocarcinoma Of Esophagus	3/299	0.0387161435169752	0.1387051820601236	0	0	4.23821161587119	13.780539223603398	SMARCA2;RUNX3;MET
DisGeNET	Congenital hypoplasia of lung	2/125	0.0390617280151273	0.1387051820601236	0	0	6.716463414634147	21.77888563484535	NFIB;LIFR
DisGeNET	Reoviridae Infections	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Familial Dystonia	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	GNAL
DisGeNET	Fibrous Meningioma	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	DMD
DisGeNET	Severe [Duchenne] muscular dystrophy	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	DMD
DisGeNET	social stress	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	NR3C2
DisGeNET	Nephrosis, congenital	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	CRB2
DisGeNET	Hereditary Sensory and Autonomic Neuropathies	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	LIFR
DisGeNET	Tonsillitis	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	CCNB1
DisGeNET	Achromatopsia	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	LIFR
DisGeNET	Alobar Holoprosencephaly	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Large for gestational age	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Arnold Chiari Malformation	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Basaloid squamous cell carcinoma	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PCNA
DisGeNET	Cerebellar Neoplasms	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Cerebral hypomyelination	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	FAM126A
DisGeNET	Childhood Synovial Sarcoma	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	MET
DisGeNET	Congenital absence of kidneys syndrome	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	SPRY1
DisGeNET	Papillary neoplasm	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	PTCH1
DisGeNET	Disorder of skeletal muscle	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	DMD
DisGeNET	Duration of sleep	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	ISM1
DisGeNET	Quadriparesis	1/16	0.0392729207344652	0.1387051820601236	0	0	27.12244897959184	87.80133530116419	LIMS2
DisGeNET	Pancreatic carcinoma	9/1869	0.040180553472131	0.1416199835493145	0	0	2.1349331235247835	6.862469563426092	PCNA;PTCH1;DMD;SMARCA2;RUNX3;MET;ETV5;WLS;NR3C2
DisGeNET	Cataract	4/519	0.0404109462068217	0.1419482103780625	0	0	3.2815533980582523	10.529371356604516	PTCH1;PTCH2;LAMA3;FAM126A
DisGeNET	Squamous cell carcinoma	9/1876	0.0410065727115941	0.1419482103780625	0	0	2.1261055299358564	6.790829782508801	CCNB1;PCNA;MAML2;HPSE2;PTCH1;SMARCA2;RUNX3;MET;WLS
DisGeNET	Squamous cell carcinoma of esophagus	6/1023	0.0412670784788175	0.1419482103780625	0	0	2.538616251005632	8.092322216370476	CCNB1;PCNA;LIFR;RUNX3;MET;ETV5
DisGeNET	Rhinosinusitis	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	MET
DisGeNET	Scleroatonic muscular dystrophy	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	DMD
DisGeNET	Semilobar Holoprosencephaly	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	PTCH1
DisGeNET	Focal Dystonia	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	GNAL
DisGeNET	Gonadal Dysgenesis, 45,X	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	DMD
DisGeNET	Hepatic necrosis	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	MET
DisGeNET	TUMOR PREDISPOSITION SYNDROME	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	ETV5
DisGeNET	Vocal Cord Paralysis	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	TRIM2
DisGeNET	Zollinger-Ellison syndrome	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	MET
DisGeNET	Nasal allergies	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	ADAM33
DisGeNET	Oral infection	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	WLS
DisGeNET	Portal vein thrombosis	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	MET
DisGeNET	Dermoid Cyst	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	PTCH1
DisGeNET	Dopa-Responsive Dystonia	1/17	0.0416766547912334	0.1419482103780625	0	0	25.426020408163264	80.79916728086499	GNAL
DisGeNET	Congenital pes cavus	2/130	0.0419323175536405	0.1425367316052604	0	0	6.452473958333333	20.46530163526616	PCNA;TRIM2
DisGeNET	Intellectual Disability	11/2503	0.0421807997329467	0.1430985710861309	0	0	1.9759435321233076	6.255422559309458	CRB2;GNAL;THRB;HPSE2;PTCH1;KLHL21;DMD;SMARCA2;FAM126A;MET;VAMP2
DisGeNET	Autoimmune thyroid disease	2/132	0.0431022856735813	0.1435760062168776	0	0	6.352564102564102	19.973600244527297	THRB;PTCH1
DisGeNET	Multiple Myeloma	7/1312	0.0434993359533369	0.1435760062168776	0	0	2.325848703555199	7.291558028782142	SCPEP1;CCNB1;PCNA;HPSE2;PTCH1;MET;WLS
DisGeNET	Body Height	3/314	0.0437210227299662	0.1435760062168776	0	0	4.030717657522064	12.615848894681198	MAML2;PTCH1;WLS
DisGeNET	Exercise-induced myalgia	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	DMD
DisGeNET	Smoldering myeloma	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	PCNA
DisGeNET	Pseudohypoaldosteronism, Type I	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	NR3C2
DisGeNET	Hypertensive heart disease	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	NR3C2
DisGeNET	3-Methylglutaconic aciduria type 2	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	DMD
DisGeNET	Infection by Candida albicans	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	PTCH1
DisGeNET	Liddle Syndrome	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	NR3C2
DisGeNET	Malignant neoplasm of other specified sites of female breast	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Malignant neoplasm tonsil	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	CCNB1
DisGeNET	Benign neoplasm of stomach	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Bilateral microphthalmos	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	PTCH1
DisGeNET	Carcinoma in situ of stomach	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Neoplasm of uncertain or unknown behavior of stomach	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Osteofibrous Dysplasia	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Congenital scar	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	LAMA3
DisGeNET	Proliferative Inflammatory Atrophy	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	MET
DisGeNET	Pseudohypoaldosteronism	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	NR3C2
DisGeNET	Pseudoprimary hyperaldosteronism	1/18	0.0440744949316926	0.1435760062168776	0	0	23.92917166866747	74.70385911458476	NR3C2
DisGeNET	Thyroid Gland Follicular Adenoma	2/134	0.0442844516217812	0.1439872529101395	0	0	6.255681818181818	19.49972118549308	PCNA;PTCH1
DisGeNET	Osteosarcoma of bone	6/1042	0.0444853720880248	0.1443676226252881	0	0	2.4895577395577395	7.748984626241226	SCPEP1;CCNB1;PCNA;NFIB;MET;WLS
DisGeNET	Neurilemmoma	2/135	0.0448800632493119	0.1453633723265341	0	0	6.208333333333333	19.26918665258641	DMD;ETV5
DisGeNET	Nasopharyngeal carcinoma	5/782	0.0449612291149512	0.1453633723265341	0	0	2.7417417417417416	8.504758780148341	CCNB1;PCNA;MAML2;MET;WLS
DisGeNET	Adenocarcinoma of lung, stage IV	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	MET
DisGeNET	Research-Related Injuries	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LAMA3
DisGeNET	RETINITIS PIGMENTOSA 1	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	CRB2
DisGeNET	Dystonia, Diurnal	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	GNAL
DisGeNET	Fragile nails	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LAMA3
DisGeNET	Galactosemias	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	DMD
DisGeNET	Squamous cell carcinoma of vulva	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	CCNB1
DisGeNET	HER2-positive carcinoma of breast	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	CCNB1
DisGeNET	Holt-Oram syndrome	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	MET
DisGeNET	Tracheomalacia	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	TRIM2
DisGeNET	Traumatic injury	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LAMA3
DisGeNET	Inflammatory disease of mucous membrane	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	PCNA
DisGeNET	Injury wounds	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LAMA3
DisGeNET	Intermittent fever	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LIFR
DisGeNET	Wounds and Injuries	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	LAMA3
DisGeNET	Alloimmunisation	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	NR3C2
DisGeNET	Lobular Neoplasia	1/19	0.0464664552952436	0.1455779655880128	0	0	22.598639455782312	69.35578082800635	PCNA
DisGeNET	T-Cell Lymphoma	3/324	0.0472298957024214	0.1474147122264697	0	0	3.903161662358322	11.915291688983778	RUNX3;MET;WLS
DisGeNET	Prominent globes	2/139	0.0472922793944307	0.1474147122264697	0	0	6.025851581508515	18.3873330672393	THRB;DMD
DisGeNET	Heart Diseases	3/325	0.0475882879545182	0.1474147122264697	0	0	3.890841813135985	11.84826931457884	DMD;MET;NR3C2
DisGeNET	Thyroid Diseases	2/140	0.0479026862337682	0.1474147122264697	0	0	5.981884057971015	18.176455370515885	THRB;PTCH1
DisGeNET	Pectus excavatum	2/141	0.0485159985807625	0.1474147122264697	0	0	5.938549160671463	17.96922826755323	PTCH1;DMD
DisGeNET	Adenocarcinoma of lung, stage I	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	MET
DisGeNET	Jaundice, Obstructive	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	PCNA
DisGeNET	Solitary fibrous tumor	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	MET
DisGeNET	Hypernatremia	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	NR3C2
DisGeNET	Tonsillar Carcinoma	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	CCNB1
DisGeNET	Triangular head shape	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	PTCH1
DisGeNET	Hypoventilation	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	DMD
DisGeNET	Undifferentiated (Embryonal) Sarcoma	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	PTCH1
DisGeNET	Vulval intraepithelial neoplasia	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	CCNB1
DisGeNET	Warts	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	PCNA
DisGeNET	Wedge shaped head	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	PTCH1
DisGeNET	Alveolar Soft Part Sarcoma	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	MET
DisGeNET	Carcinoma ex pleomorphic adenoma	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	MAML2
DisGeNET	Ovarian Clear Cell Adenocarcinoma	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	MET
DisGeNET	Pregnancy associated hypertension	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	NR3C2
DisGeNET	Pseudoachondroplasia	1/20	0.0488525499820277	0.1474147122264697	0	0	21.40816326530612	64.63014669364038	DMD
DisGeNET	Vascular inflammations	2/142	0.049132198764417	0.1479989174689971	0	0	5.895833333333333	17.765564841290935	PCNA;NR3C2
DisGeNET	Malignant neoplasm of liver	5/805	0.0498361573350361	0.1498569766018569	0	0	2.6597222222222223	7.97654553035032	SCPEP1;CCNB1;PCNA;MET;WLS
DisGeNET	Abnormally small eyeball	2/145	0.0509979504142338	0.1499049891606126	0	0	5.771270396270396	17.175126609053667	PTCH1;PTCH2
DisGeNET	Decreased size of eyeball	2/145	0.0509979504142338	0.1499049891606126	0	0	5.771270396270396	17.175126609053667	PTCH1;PTCH2
DisGeNET	ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, NONDELETION TYPE, X-LINKED	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	SMARCA2
DisGeNET	Esophageal Stenosis	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	LAMA3
DisGeNET	Sandhoff Disease	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	NFIB
DisGeNET	Disruptive, Impulse Control, and Conduct Disorders	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	CCNB1
DisGeNET	Gitelman Syndrome	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	DMD
DisGeNET	Sudden Cardiac Arrest	1/21	0.0512327930672156	0.1499049891606126	0	0	20.336734693877556	60.42807445408675	MAML2
